dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.936224,0.206623,7.940000,2.000000,0.000000,0.000000,0.046027
0.020000,7.976182,0.208466,7.980000,2.000000,0.000000,0.000000,0.046167
0.020000,8.016139,0.210315,8.020000,2.000000,0.000000,0.000000,0.046306
0.020000,8.056096,0.212169,8.060000,2.000000,0.000000,0.000000,0.046444
0.020000,8.096052,0.214029,8.100000,2.000000,0.000000,0.000000,0.046582
0.020000,8.136009,0.215894,8.140000,2.000000,0.000000,0.000000,0.046719
0.020000,8.175965,0.217765,8.180000,2.000000,0.000000,0.000000,0.046854
0.020000,8.215921,0.219641,8.220000,2.000000,0.000000,0.000000,0.046989
0.020000,8.255877,0.221523,8.260000,2.000000,0.000000,0.000000,0.047123
0.020000,8.295832,0.223410,8.300000,2.000000,0.000000,0.000000,0.047256
0.020000,8.335788,0.225302,8.340000,2.000000,0.000000,0.000000,0.047388
0.020000,8.375743,0.227199,8.380000,2.000000,0.000000,0.000000,0.047519
0.020000,8.415697,0.229102,8.420000,2.000000,0.000000,0.000000,0.047649
0.020000,8.455652,0.231010,8.460000,2.000000,0.000000,0.000000,0.047778
0.020000,8.495606,0.232923,8.500000,2.000000,0.000000,0.000000,0.047906
0.020000,8.535560,0.234841,8.540000,2.000000,0.000000,0.000000,0.048034
0.020000,8.575514,0.236764,8.580000,2.000000,0.000000,0.000000,0.048160
0.020000,8.615467,0.238692,8.620000,2.000000,0.000000,0.000000,0.048286
0.020000,8.655420,0.240625,8.660000,2.000000,0.000000,0.000000,0.048410
0.020000,8.695374,0.242564,8.700000,2.000000,0.000000,0.000000,0.048534
0.020000,8.735326,0.244507,8.740000,2.000000,0.000000,0.000000,0.048657
0.020000,8.775279,0.246455,8.780000,2.000000,0.000000,0.000000,0.048779
0.020000,8.815231,0.248407,8.820000,2.000000,0.000000,0.000000,0.048900
0.020000,8.855183,0.250365,8.860000,2.000000,0.000000,0.000000,0.049020
0.020000,8.895135,0.252327,8.900000,2.000000,0.000000,0.000000,0.049139
0.020000,8.935087,0.254294,8.940000,2.000000,0.000000,0.000000,0.049257
0.020000,8.975038,0.256266,8.980000,2.000000,0.000000,0.000000,0.049374
0.020000,9.014989,0.258243,9.020000,2.000000,0.000000,0.000000,0.049491
0.020000,9.054940,0.260224,9.060000,2.000000,0.000000,0.000000,0.049606
0.020000,9.094891,0.262210,9.100000,2.000000,0.000000,0.000000,0.049721
0.020000,9.134841,0.264200,9.140000,2.000000,0.000000,0.000000,0.049834
0.020000,9.174791,0.266195,9.180000,2.000000,0.000000,0.000000,0.049947
0.020000,9.214741,0.268194,9.220000,2.000000,0.000000,0.000000,0.050059
0.020000,9.254691,0.270198,9.260000,2.000000,0.000000,0.000000,0.050170
0.020000,9.294641,0.272206,9.300000,2.000000,0.000000,0.000000,0.050280
0.020000,9.334590,0.274218,9.340000,2.000000,0.000000,0.000000,0.050389
0.020000,9.374539,0.276235,9.380000,2.000000,0.000000,0.000000,0.050497
0.020000,9.414488,0.278256,9.420000,2.000000,0.000000,0.000000,0.050604
0.020000,9.454437,0.280282,9.460000,2.000000,0.000000,0.000000,0.050710
0.020000,9.494385,0.282311,9.500000,2.000000,0.000000,0.000000,0.050816
0.020000,9.534334,0.284345,9.540000,2.000000,0.000000,0.000000,0.050920
0.020000,9.574282,0.286383,9.580000,2.000000,0.000000,0.000000,0.051024
0.020000,9.614229,0.288425,9.620000,2.000000,0.000000,0.000000,0.051126
0.020000,9.654177,0.290472,9.660000,2.000000,0.000000,0.000000,0.051228
0.020000,9.694124,0.292522,9.700000,2.000000,0.000000,0.000000,0.051329
0.020000,9.734072,0.294576,9.740000,2.000000,0.000000,0.000000,0.051429
0.020000,9.774019,0.296634,9.780000,2.000000,0.000000,0.000000,0.051528
0.020000,9.813966,0.298697,9.820000,2.000000,0.000000,0.000000,0.051626
0.020000,9.853912,0.300763,9.860000,2.000000,0.000000,0.000000,0.051723
0.020000,9.893859,0.302832,9.900000,2.000000,0.000000,0.000000,0.051819
0.020000,9.933805,0.304906,9.940000,2.000000,0.000000,0.000000,0.051914
0.020000,9.973751,0.306984,9.980000,2.000000,0.000000,0.000000,0.052009
0.020000,10.013697,0.309065,10.020000,2.000000,0.000000,0.000000,0.052102
0.020000,10.053642,0.311150,10.060000,2.000000,0.000000,0.000000,0.052195
0.020000,10.093588,0.313239,10.100000,2.000000,0.000000,0.000000,0.052286
0.020000,10.133533,0.315331,10.140000,2.000000,0.000000,0.000000,0.052377
0.020000,10.173478,0.317427,10.180000,2.000000,0.000000,0.000000,0.052467
0.020000,10.213423,0.319526,10.220000,2.000000,0.000000,0.000000,0.052556
0.020000,10.253367,0.321629,10.260000,2.000000,0.000000,0.000000,0.052644
0.020000,10.293312,0.323736,10.300000,2.000000,0.000000,0.000000,0.052731
0.020000,10.333256,0.325846,10.340000,2.000000,0.000000,0.000000,0.052817
0.020000,10.373200,0.327959,10.380000,2.000000,0.000000,0.000000,0.052902
0.020000,10.413144,0.330076,10.420000,2.000000,0.000000,0.000000,0.052986
0.020000,10.453088,0.332196,10.460000,2.000000,0.000000,0.000000,0.053070
0.020000,10.493032,0.334320,10.500000,2.000000,0.000000,0.000000,0.053152
0.020000,10.532975,0.336446,10.540000,2.000000,0.000000,0.000000,0.053234
0.020000,10.572918,0.338576,10.580000,2.000000,0.000000,0.000000,0.053314
0.020000,10.612861,0.340710,10.620000,2.000000,0.000000,0.000000,0.053394
0.020000,10.652804,0.342846,10.660000,2.000000,0.000000,0.000000,0.053473
0.020000,10.692747,0.344985,10.700000,2.000000,0.000000,0.000000,0.053551
0.020000,10.732690,0.347128,10.740000,2.000000,0.000000,0.000000,0.053628
0.020000,10.772632,0.349273,10.780000,2.000000,0.000000,0.000000,0.053704
