dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.177900,0.084167,9.180000,2.000000,0.000000,0.000000,0.019723
0.020000,9.217893,0.084958,9.220000,2.000000,0.000000,0.000000,0.019828
0.020000,9.257885,0.085753,9.260000,2.000000,0.000000,0.000000,0.019933
0.020000,9.297877,0.086553,9.300000,2.000000,0.000000,0.000000,0.020039
0.020000,9.337869,0.087356,9.340000,2.000000,0.000000,0.000000,0.020144
0.020000,9.377860,0.088164,9.380000,2.000000,0.000000,0.000000,0.020250
0.020000,9.417852,0.088976,9.420000,2.000000,0.000000,0.000000,0.020356
0.020000,9.457844,0.089793,9.460000,2.000000,0.000000,0.000000,0.020463
0.020000,9.497835,0.090613,9.500000,2.000000,0.000000,0.000000,0.020569
0.020000,9.537827,0.091438,9.540000,2.000000,0.000000,0.000000,0.020676
0.020000,9.577818,0.092267,9.580000,2.000000,0.000000,0.000000,0.020783
0.020000,9.617810,0.093101,9.620000,2.000000,0.000000,0.000000,0.020890
0.020000,9.657801,0.093938,9.660000,2.000000,0.000000,0.000000,0.020997
0.020000,9.697792,0.094780,9.700000,2.000000,0.000000,0.000000,0.021104
0.020000,9.737783,0.095626,9.740000,2.000000,0.000000,0.000000,0.021212
0.020000,9.777774,0.096477,9.780000,2.000000,0.000000,0.000000,0.021319
0.020000,9.817765,0.097332,9.820000,2.000000,0.000000,0.000000,0.021427
0.020000,9.857756,0.098191,9.860000,2.000000,0.000000,0.000000,0.021536
0.020000,9.897746,0.099055,9.900000,2.000000,0.000000,0.000000,0.021644
0.020000,9.937737,0.099922,9.940000,2.000000,0.000000,0.000000,0.021752
0.020000,9.977727,0.100795,9.980000,2.000000,0.000000,0.000000,0.021861
0.020000,10.017718,0.101671,10.020000,2.000000,0.000000,0.000000,0.021970
0.020000,10.057708,0.102552,10.060000,2.000000,0.000000,0.000000,0.022079
0.020000,10.097698,0.103437,10.100000,2.000000,0.000000,0.000000,0.022188
0.020000,10.137688,0.104327,10.140000,2.000000,0.000000,0.000000,0.022298
0.020000,10.177678,0.105221,10.180000,2.000000,0.000000,0.000000,0.022408
0.020000,10.217668,0.106120,10.220000,2.000000,0.000000,0.000000,0.022517
0.020000,10.257658,0.107022,10.260000,2.000000,0.000000,0.000000,0.022627
0.020000,10.297648,0.107930,10.300000,2.000000,0.000000,0.000000,0.022738
0.020000,10.337637,0.108841,10.340000,2.000000,0.000000,0.000000,0.022848
0.020000,10.377627,0.109757,10.380000,2.000000,0.000000,0.000000,0.022959
0.020000,10.417616,0.110678,10.420000,2.000000,0.000000,0.000000,0.023070
0.020000,10.457606,0.111603,10.460000,2.000000,0.000000,0.000000,0.023181
0.020000,10.497595,0.112532,10.500000,2.000000,0.000000,0.000000,0.023292
0.020000,10.537584,0.113466,10.540000,2.000000,0.000000,0.000000,0.023403
0.020000,10.577573,0.114404,10.580000,2.000000,0.000000,0.000000,0.023515
0.020000,10.617562,0.115347,10.620000,2.000000,0.000000,0.000000,0.023627
0.020000,10.657551,0.116294,10.660000,2.000000,0.000000,0.000000,0.023739
0.020000,10.697539,0.117246,10.700000,2.000000,0.000000,0.000000,0.023851
0.020000,10.737528,0.118202,10.740000,2.000000,0.000000,0.000000,0.023963
